review_text,sentiment
"Aduh nyesel bgt beli bikini ini. Kualitasnya parah, beneran beda sama yg di gambar. Bahannya tipis nerawang gk bgs sama sekali. Ukurannya jg meleset, kekecilan padahal udh pilih sesuai size chart. Jahitannya udh mau lepas. Gk rekomen deh buat siapapun yg cari bikini bagus. Buang2 duit doang ini mah. Kecewa berat!",0
"Pijetannya kyk dicakar kucing! Gk berasa apa2, malah bikin leher sakit. Batre boros bgt, bru dipake bentar udh lowbat. Nyesel beli, buang2 duit aja! Gk rekomen!",0
"pengiriman lambat sekali, sangat mengecewakan. ada pilihan next hari yang berarti pesanan akan sampai h1 setelah pembayaran dilakukan tapi baru 4 hari itupun karena berkali kali dikomplain melalui whatsapp dan kolom chat di tokopedia",0
"kemahalan dilihat dr barangnya , kecil dan tidak kokoh",0
barang tidak sesuai dengan pesanan,0
barang yang di jual tidak sesuai bener penipuan.,0
"TWS ini sumpah jelek bgt. Suara cempreng parah gk ngebass, batre boros cpt abis, koneksi putus2 terus bikin emosi. Bahan kerasa murahan, ringkih bgt. Jgn harap dpt yg bagus, ini produk gagal gk sesuai deskripsi sama skali. Nyesel belinya.",0
produk sangat buruk. tidak bisa buat telepon dinyalakan menit mati lagi,0
ganti bintang 5 jadi 1 aja lah . pelayanan sangat buruk sampe salah warna hal yg fatal sekali,0
"Jaket Thanksinsomnia? Jahitannya amburadul, bahannya panas bgt kaya kompor! Gk rekomen deh, nyesel beli disini. Mending beli yg laen aja. Titik.",0
"Sendalnya keras bgt, solnya licin pula! Gk nyaman dipake jalan jauh, malah bikin lecet kaki. Udah gitu, lemnya jg kurang kuat, baru seminggu udah mau copot. Nyesel bgt beli disini. Gk rekomen deh!",0
"jahitannya banyak yg ga rapi , kain agak nerawang",0
"Granolanya keras bgt! Susah dikunyah, rasanya aneh, bikin sakit gigi. Gk lagi2 deh beli ini. Ampun dah, zonk!",0
"Baru pke sbntar lgsg lecet anti lengketnya. Padahal pakenya sutil silikon loh, bkn yg besi. Ini kwalitasnya parah sih, gampang ngelupas. Skrg malah jd lengket bgt, lbh parah dr wajan biasa. Buang2 duit aja. Gk worth it sama skali. Kecewa bgt.",0
"ada kesalahan di mc dan hardisknya . gak bisa digunain jd nya psnya masa ke isi game atau ngeblank padahal belinya bkn dgn duit yg sdikit , harus beli kabel lagi karna salah kirim udah gt sndri jadinya kecewa sumpah",0
"Drone ini parah bgt bikin emosi. Terbangnya gak jelas, maju mundur gk tentu arah. Batre boros bgt, cuma tahan 5 menitan. Kontrol ribet parah gk responsif. Kameranya burik gk kyk di iklan. Nyesel bgt beli, mending uangnya buat yg lain. Bener2 kecewa, gk worth it.",0
"kecewa , hadiahnya tdk dtg sesuai info dan dikbrin jg ada ?",0
"adminnya lambat . barang juga tidak sampai di tangan saya setelah menunggu hampir 3 minggu padahal ada transaksi dari beberapa toko hari yang sama dan semuanya sudah maksimal pihak kurir katanya udah diterima keluarga dekat , nama penerimanya aja ga komplain ke toped baru direspon 2 mggu akhirnya diputuskan untuk direfund",0
"Kecewa bgt sm keyboard gaming ini. Baru bbrp minggu udah eror parah. Tombol2nya pd ga fungsi. Lampunya jg kedip2 ga jelas. Build quality jelek bgt, ringkih. Gak sesuai ekspektasi. Buang2 duit. Nyesel bgt udah beli. Gak rekomen buat yg lain.",0
minta kuning di kasih gold . tak ada omongan pula,0
"order 7 hitam . dikirim 6 biru ditanya , tidak ada respons sama sekali",0
"Kunci kombinasi zonk! Angkanya macet, susah diputer, mana ringkih bgt. Gk rekomen blas! Bikin emosi jiwa, nyesel beli disini. Parah!.",0
"barang belum sampai hari ini , toko pefia tolong reviwe lagi kerjasama dengan kurir antaraja itu sangat lelet dan gak bertanggung jawab sdh di konfirmasi diterima pemesan hadeh abal . lama super",0
"negative bgt botol nya , jadi gak praktis tumpah gitu kaya bocor liat review emang masalahnya di ehh ternyata bener parah sih menurut aku botolnya oil lumayan lah",0
maaf barang untuk slot simcard 1 tdk bisa jaringan . baterai sudah dicas cepat habis kalau mau diretur bs ga ya makasih,0
produknya sekali pakai doang setelah itu rusak. kecewa banget,0
"Bantal lehernya keras bgt! Gk nyaman dipake, malah bikin sakit leher. Busa memory foam-nya jg gk membal. Nyesel beli.",0
bintang yang menilai semua.,0
pakingnya kurang aman. di pakein dus tipis doang padahal elektronik dengan barang riskan pecah kalau tumpuk lain,0
bahannya jelek . pokoknya kecewa aja,0
"Kopinya apek bgt, bikin mules + pusing! Gk lagi2 deh beli disini. Nyesel bgt pokoknya. Ampun dah. Titik.",0
"Alat kopi manual ini jujur parah bgt. Susah dipakenya, bikin repot tiap pagi. Hasilnya gk enak samsek, ampasnya banyak kemana2. Beneran gk rekomen deh, nyesel bgt udah beli. Bahannya juga murahan, gk sesuai ekspektasi awal. Buang2 duit aja.",0
"packing tidak rapih . balon foil kusut , dilipat hanya dimasukkan kedalam plastik kalau yg size kecil masih oke tp besar jadi pada lecek dan padahal dari awal chat saya udah bilang buat dijual lg sudah begini gak mungkin kasih ke orang",0
udah beli banyak ada 1 yg rusak mau tukar ga bisa pake belibet aturan cape deh,0
"Airfryer zonk! Goreng kyk dikukus, gk crispy blas. Timer ngaco, gosong mulu. Nyesel bgt beli ini. Udhlah, buang aj!.",0
"Wafflenya lengket bgt! Doh, gosong mulu. Gk bisa dipake masak, malah bikin emosi. Udah dicoba macem2 tetep aja gagal. Mana mahal lagi. Nyesel bgt beli ini, gk rekomen!",0
"Asli kecewa bgt sm gendongan bayi ini. Bahannya panas & bikin gerah anak. Pengaitnya jg keliatan ringkih, gk safety. Susah diatur. Beda sm foto, zonk parah. Buang-buang duit.",0
enggak sesuai sama yang digambar,0
model lumayan kren tapi kecewa di batre senternya hnya bertahan skitar 3 jam aja .,0
Kettle stainless ini cpt karatan! blm sbulan udh parah bgt. nyesel beli buang duit doang. gk rekomen sama skali.,0
"niatnya sihh baik dibonusin creative planting kit , tp kayaknya ga dipikirin matang ngemasnya gimana biar berantakan di dalam box nya . alhasil justru barang yg dipesen jadi kotor kena tumpahan pasir",0
"Kirain bkl renyah, taunya melempem parah bgt. Gk ada kriuknya sama skali, kyk udh lama. Rasanya jg gk karuan, beda dr yg dibeli dulu. Beneran nyesel udh beli, gk rekomen.",0
"agak kecewa sih . di gambar bisa tarok tas , aslinya mleot klu beban berat gantungan baju nggak lah kecuali ukuran kecil bahan nya tipis tp gitu",0
"pengiriman laptop dr toko tidak dicek dahulu , . yg dikasih ke pembeli layar pecah kerdus rusak padahal packingan ada menghabiskan waktu saja buat klaim tokpedia berminggu minggu baru berhasil pihak asuransi ternyata sudah verified menjamin pelayanan ini buruk respon cepat saat awal beli aja dikomplen sangat lama mengulur mau tanggung jawab jelas komplainan langsung dihari berikutny setelah paket dibuka seharusny bisa tuker unit trus apa gunany ditulis di deskripsi garansi 3 hari ? cukup terakhir disini thanks",0
"Ini alat kopi manual ribet bgt pakenya. Udah coba ngikutin tutorial tapi hasilnya ttp gk enak. Kopi jd encer bgt, gk ada rasa. Bersihinnya jg susah, sisa ampas dimana2. Nyesel bgt beli. Gk rekomen deh, buang2 duit aja. Kualitas bahan jg kayaknya ringkih. Mengecewakan.",0
"kecewa karena penjual tidak melakukan req yang saya minta . beli gendongan ini untuk kado , bisa ucapannya makanya disini sudah difotokan kartunya sebelum dikirim ke teman janjinya mau ternyata sehingga menerima barangnya sampai bingung pengirimnya siapa setelah 2 hari barang tiba wa dan dia menceritakan bahwa ada tulisan apapaun didalam paketnya jadi dari tolong ya kedepannya setiap permintaan itu kalau janji dilakukan ditepati memang awal akan",0
"mac hancur , padahal sudah add bubbel . krn kardus cuman nempel doank di jd ketindih pecah",0
"parah! baru dipake sekali udh karatan ni alat panggang. mana panasnya gk merata lg. nyesel bgt beli disini. gk rekomen sumpah, zonk bgt. titik",0
"Top up UC pubg mobile dsini lelet bgt parah. udah bayar dr tadi sore tp UC nya gk masuk2 samsek ke id game gw. sellernya dicat ga bls2, kaya gk niat jualan or tipu2 deh. nyesel bgt beli dsini, buang2 duit sia2. gk rekomen samsek deh pokoknya, bikin emosi.",0
"Alat manggangnya parah sih gk panas sama skali. Material murahan bgt, cepet bgt penyok. Nyesel abis beli ini barang. Rugi deh.",0
barang sesuai dengan gambar . kualitas suara kurang baik selalu berdengung kecuali saat mic di off saran tolong pilihan jasa kurir ditambah jangan saja soalnya kemarin saya ambil sendiri gudang,0
"Sling bagnya tipis bgt, jahitannya gk rapih, resletingnya macet. Warnanya jg beda jauh sm foto! Nyesel bgt beli disini, gk rekomen! Titik.",0
hanya bisa di putar sebelah dan baut gampang kalah sama obeng,0
"Eyeshadow-nya zonk! Pigmentasi ampas, fallout parah bgt, dipake 2 jam udh ilang. Warna gk sesuai foto, teksturnya jg chalky abis. Nyesel beli, gk rekomen! Bnr2 buang2 duit deh. Titik.",0
"jumlahnya tidak sesuai dengan promonya. setelah saya terima dibuka, hanya 4 yang seharusnya 5",0
"Token listrik error trs! Pulsa kesedot gk jelas, rugi bgt. Aplikasi jg lemot. Nyesel beli, gk rekomen! Titik.",0
"Saringan airnya zonk bgt! Baru dipake seminggu udh mampet, air jd keruh lgi. Mana pasangnya ribet pula. Gk rekomen deh, nyesel beli disini. Titik.",0
"Buku spiralnya ringkih bgt! Kertasnya tipis kayak tisu, tinta lgsg tembus. Gk worth it sm sekali, nyesel beli disini. Jilidnya jg udh mau lepas. Bener2 zonk, gk rekomen! Titik.",0
biarkan bintang yang berbicara,0
tidak sesuai pesanan . barang yg kirim kurang penjual asal paking saja teliti,0
"busa biasa di baliknya , menyesal telah membelinya . fotonya kurang lengkap",0
yg micro ini sering rusak coba di tingkatkn lg kualitasnya,0
maaf ya kak kasih bintang 3 soalnya bagian dalam tas sobek terus reseletingnya dol susah dibuka tutup lain kali tolong cek dulu ?,0
"Cat airnya zonk! Warna gk nyatu, kertas jd jelek bgt, bubar jalan deh proyek lukis gw. Nyesel beli disini. Titik.",0
kesesuaian dengan deskripsi kurang gk pake busa hanya kawat .,0
"Aduh, shampo Scarlett ini bikin rambut lepek bgt! Baunya jg nyegrak, gk tahan. Rambut malah jd kering kerontang, pdhl udh pake sesuai aturan. Gk rekomen deh, nyesel bgt beli ini.  titik.",0
Top up playstorenya parah. Kodenya invalid gk bs dipake sama sekali. Udah rugi waktu sm uang. Nyesel beli.,0
Teropong bintang ini beneran zonk abis deh. Liat bintang gk keliatan jelas sama skali cuma burem parah.,0
"Antingnya kegedean bgt, berat pula! Kirain bakal elegan, taunya norak abis. Gk nyaman dipake, bikin telinga sakit. Nyesel bgt beli, mana pengirimannya lama lagi. Ampun deh.",0
"Parah bgt tas sling bag nya. Gk sesuai deskripsi. Warna pudar, bahan tipis bgt keliatan murahan. Taliny udah mau putus pdhl baru pake bentar. Ziper nya jg sush dibukak. Kecewa bgt, gk rekomen deh yg ini. Buang2 duit aja krn jelek.",0
"kecewa dengan pelayanan toko ini , dan nyesal denga paket lama datang dah itu tidak sampai di tempat tujuan . kalau boleh saya sarankan kepada pembeli lainnya jangan pesan lagi deh barang disini mereka bertanggung jawab",0
"Barang jelek bgt! Layar sentuhnya sering gk respon, pas dilipet jd tablet berat dan gak guna. Dipake laptop lemot, ngehang mulu. Nyesel beli nih produk.",0
Aduhh nyesel bgt beli blender ini. Baru pake bentar udh kayak mau rusak bunyinya. Trs gk kuat buat nge-blend buah yg agk keras dikit aja. Masih ada potongan gede2. Padahal cuma pisang. Kualitasnya parah bgt sih ini. Gk rekomen sama sekali. Buang2 duit doang.,0
"Sumpah deh, Monopoly ini gk seru sama sekali. Bikin pusing & bosen parah, mainnya jg lamaaa bgt sampe ketiduran. Kualitas materialnya jg kyk murahan gitu. Gak rekomen sama sekali buat yg nyari game fun. Buang2 duit.",0
"Speakernya cempreng bgt, bass nya kyk kaleng rombeng. Gk worth it sm sekali, nyesel beli disini. Batre jg boros amat, parah dah pokoknya.",0
"sangat mengecewakan gak bisa di cas powerbank . dan kata nya garansi malah ongkos kirim kita suruh tanggung sendiri ya rugi parah lah ongkir dari batam itu kesitu belum lagi kenak pajak , ditanya solusi lain respon",0
"Lip cream BLP Beauty, warnanya si oke, tp kering bgt di bibir! Gk tahan lama, trus teksturnya jg aneh, patchy gitu. Jijik bgt pas ngblend nya. Mana transferproof nya hoax lagi. Nyesel beli, gak rekomen!",0
"Parah! Lptop 2in1 ringkih bgt, keyboardnya jg gk responsif, batre boros amit2! Nyesel bgt beli ini. Bikin emosi jiwa!.",0
"Payungnya jelek bgt, gk sesuai gambar. Baru dipake sekali kena angin ringan lgsg bengkok. Bahan tipis parah kyk gampang sobek. Gak nahan ujan sama skali. Nyesel beli deh, buang2 duit. Gak rekomen produk ini.",0
"Kualitas tasnya jelek parah. Jahitannya gk kuat sama skali, br pake seminggu udh pd lepas smua. Gk rekomen buat anak sekolah.",0
"Kulkas 2 pintu ini ampas bgt. Baru seminggu pake udh gk dingin dua2nya, bwah sm atas sm aja. Kualitas murahan, gk sesuai harganya. Nyesel bgt beli merk ini.",0
"banyak game yang rusak, beberapa tidak bisa di simpan. biarlah saya tidak akan protes apa pun tapi harap seller lebih cek dan ricek barang sebelum dikirim kalau sudah sampai seperti begini rugi konsumen bukan lagi pembeli jauh dari luar kota seperti",0
"tidak berfungsi , barang jelek tokonya jg tukang tipu beli 3 kirim 1",0
"heelnya bikin lecet parah! bru dipake sejam kaki udh perih bgt. solnya keras, gk lentur. nyesel beli disini, kirain bgs taunya zonk. .",0
"Bootsnya keras bgt, solnya licin pula! Gk nyaman dipake, bahannya bikin kaki lecet. Nyesel beli disini, sumpah deh! Gk rekomen! Titik.",0
"Kecewa bgt sama komiknya. Cetakan buram parah, gambar gk jelas. Cerita jg boring parah. Harga segini beneran gk worth it sama skali. Nyesel udh beli, gk rekomen deh. Mending cari yg lain.",0
lama banget respons nya,0
"Foundation cushion zonk! Warnanya abu-abu bgt di muka gw, padahal klaimnya natural. Gk nutupin pori2 jg malah cakey. Transfer parah ke masker. Nyesel beli, mana mahal pula. Ogah rekomen! titik",0
"Hoodie nya tipis bgt, trs jaitan nya gk rapih, byk benang bergelantungan. Warna nya jg beda jauh sm yg di foto, kyk udh luntur. Nyesel bgt beli disini, gk rekomen! Bikin kecewa aj.",0
kualitas kurang. ada bagian agak retas,0
katanya dapat paket gb ternyata setelah di regiatrasi cm mb .,0
"Alatnya zonk! Hasil cek gula darah ngaco bgt, beda jauh sama yg di lab. Mana batrenya boros, baru dipake bentar udh lowbat. Gk rekomen bgt deh, nyesel beli!.",0
"Aduh, blender buah ini gk bgs. Nyesel bgt beli. Buahnya gk mau halus, bikin emosi. Jgn sampe kyk aku, gk rekomen.",0
repon dan pengiriman lambat di luar estimasi,0
"minta yg bentuk donat yang dateng ikan , alhasil kucing tidak doyan mubazir deh terpakai .",0
"Top up zonk! Kode gk valid, duit ilang, CS lelet bgt. Kapok! Penipu! Titik.",0
barang prosuknya cacat atau memiliki retakan,0
"Casing ringkih bgt, kipasnya brisik minta ampun, airflow kek kentut. Gk rekomen blas! Nyesel puol beli ini, mana mahal lagi. Tobat dah.",0
"Kecewa bgt! Laptop gaming ini performanya lemot gk karuan, panas parah baru pake bentar. Nyesel beli produk ini.",0
"Bikin malu!  Talinya gampang putus, bahannya jg kasar bgt, gk nyaman dipake renang. Warna aslinya butek, jauh dr foto. Nyesel bgt beli disini. Titik.",0
"Keyboardnya zonk abis! Nada fals semua, tombol mencelat, bikin emosi jiwa. Gk rekomen, nyesel bgt beli ini, mending nabung buat merk lain aja. Titik.",0
paket datang dengan kondisi dusnya sebagian rusak dan kotor kayak bekas jatuh . dicek dalemnya lakban nya pun menyedihkan,0
"produk tidak ori kw , bekerja dengan 2 pgp di hp saya lenovo n jadi sales seller recommended .",0
barang yg dikirim tidak sesuai pesanan salah warna harap bisa lebih teliti lg dan merespon komplain dgn tanggap .,0
baru 5 hari barang sudah rusak padahal pemakaian normal . saya kirim balik nya ke penjual katanya masuk garansi toko dan akan di service tapi 1 bulan masih belum ada kejelasan juga jadi sementara kasih bintang dulu sampai terima kembali dengan keaadaan berfungsi,0
packing hancur sampai lebur rumah,0
"Ampun deh bajunya! Kain jelek bgt, tipis kayak kertas, kasar bikin gatel kulit bayi. Jahitannya amburadul gk rapi. Nyesel bgt beli disini. Gk rekomen sama sekali.",0
"gagal , tidak bisa untuk potong bawang merah",0
pesanan sy tidak sampai ke rumah sesuai alamatnya .,0
sangat kecewa. produk yang dikirim tidak seperti di gambar malah warna putih benar,0
order batre sony vaio mbulet . pelayanan aftersale buruk pake tragedi salah barang juga yang dikirim,0
tipis banget dan transparan,0
"Jamnya parah bgt! baru dipake sehari udh mati, gk sesuai deskripsi. kecewa berat sama produk ini. buang duit aja beli ginian, gk rekomen sm sekali, jelek bgt!.",0
suck .,0
terlalu basah bawangnta,0
maaf agan. anti gores nya kok ada gelembung gitu saat di pakai jadi jelek kelihatan,0
"Sikat giginya keras bgt! Gusi berdarah smua tiap sikat gigi. Bulunya kasar, gk nyaman di mulut. Bikin trauma sikat gigi jadinya. Gk rekomen bgt deh, nyesel beli. Mending beli merk lain aja. Huhuhu...",0
"gak sesuai gambar , bahannya mirip jaket rbuan",0
"bocor dari sambungan karet ke keran dan dri tengah tempat drat karna gk rapat , mau di rapatkan bisa terasa sudah mentok",0
"Charger aki zonk! Baru dipake bentar dah rusak, gk kuat ngangkat aki motor. Bikin tekor! Jgn beli deh, nyesel bgt.",0
"Sunscreen zonk! Bikin muka kilang minyak, lengket parah, trus bruntusan kecil2. Gk lagi2 deh pake ini, nyesel bgt beli. Ogah rekomen ke siapa2 jg. Titik.",0
"alhamduliah , barang sudah diterima . tapi kang kabel usb nyakok warna grey ? padahal saya pesan putih setelah test barangnya alhamdulialh lancar trims ya",0
"Charger abal2! Fast charging apaan, ngecasnya kayak siput. Batre malah drop, gk recommended bgt! Buang2 duit doang, nyesel poll beli ini. Mending charger bawaan hp jauh lbh bgs.",0
penjual kurang responsif saat diajukan pertanyaan tentang barang yg dikirim . jd kecewa ndak recomended sm kyk gini saran bwt toko cari pegawai yang sikapnya enak dan kepada pelanggan agar merasa puas senang dengan pelayanan,0
pengiriman lambat . slow respon kurang puas barang china kartu garansi meyakinkan,0
"Pashminanya nerawang bgt! Warna gk sesuai foto, bahannya kasar bikin gatel. Udah gitu, jahitannya gk rapih, byk benang keluar2. Nyesel bgt beli disini, gk rekomen sama sekali! Bikin kecewa! Titik.",0
