clean_text,sentiment
order hitam dikirim biru ditanya tidak ada respons sama sekali,0
kunci kombinasi zonk angkanya macet susah diputer mana ringkih banget enggak rekomen blas bikin emosi jiwa menyesal beli disini parah,0
barang belum sampai hari ini toko pefia tolong reviwe lagi kerjasama dengan kurir antaraja itu sangat lelet dan enggak bertanggung jawab sudah di konfirmasi diterima pemesan hadeh abal lama super,0
negative banget botol nya jadi enggak praktis tumpah begitu kayak bocor lihat review memang masalahnya di eh ternyata benar parah sih menurut aku botolnya oil lumayan lah,0
maaf barang untuk slot simcard tidak bisa jaringan baterai sudah dicas cepat habis kalau mau diretur bisa enggak ya terima kasih,0
produknya sekali pakai doang setelah itu rusak kecewa banget,0
bantal lehernya keras banget enggak nyaman dipakai malah bikin sakit leher busa memory foam nya juga enggak membal menyesal beli,0
bintang yang menilai semua,0
pakingnya kurang aman di pakein dus tipis doang padahal elektronik dengan barang riskan pecah kalau tumpuk lain,0
bahannya jelek pokoknya kecewa saja,0
kopinya apek banget bikin mules pusing enggak lagi deh beli disini menyesal banget pokoknya ampun deh titik,0
alat kopi manual ini jujur parah banget susah dipakenya bikin repot tiap pagi hasilnya enggak enak samsek ampasnya banyak kemana benaran enggak rekomen deh menyesal banget sudah beli bahannya juga murahan enggak sesuai ekspektasi awal buang duit saja,0
packing tidak rapi balon foil kusut dilipat hanya dimasukkan kedalam plastik kalau yang size kecil masih oke tapi besar jadi pada lecek dan padahal dari awal chat saya sudah bilang buat dijual lagi sudah begini enggak mungkin kasih ke orang,0
sudah beli banyak ada yang rusak mau tukar enggak bisa pakai belibet aturan capek deh,0
airfryer zonk goreng kayak dikukus enggak crispy blas timer mengaco gosong mulu menyesal banget beli ini udhlah buang saja,0
wafflenya lengket banget doh gosong mulu enggak bisa dipakai masak malah bikin emosi sudah dicoba macam tetap saja gagal mana mahal lagi menyesal banget beli ini enggak rekomen,0
asli kecewa banget sama gendongan bayi ini bahannya panas bikin gerah anak pengaitnya juga kelihatan ringkih enggak safety susah diatur beda sama foto zonk parah buang buang duit,0
enggak sesuai sama yang digambar,0
model lumayan keren tapi kecewa di batre senternya hanya bertahan sekitar jam saja,0
kettle stainless ini cepat karatan belum sbulan sudah parah banget menyesal beli buang duit doang enggak rekomen sama sekali,0
niatnya sih baik dibonusin creative planting kit tapi kayaknya enggak dipikirkan matang ngemasnya bagaimana biar berantakan di dalam box nya alhasil justru barang yang dipesen jadi kotor kena tumpahan pasir,0
mengira bkl renyah taunya melempem parah banget enggak ada kriuknya sama sekali kayak sudah lama rasanya juga enggak karuan beda dari yang dibeli dulu benaran menyesal sudah beli enggak rekomen,0
agak kecewa sih di gambar bisa tarok tas aslinya mleot kalau beban berat gantungan baju enggak lah kecuali ukuran kecil bahan nya tipis tapi begitu,0
pengiriman laptop dari toko tidak dicek dahulu yang dikasih ke pembeli layar pecah kerdus rusak padahal packingan ada menghabiskan waktu saja buat klaim tokpedia berminggu minggu baru berhasil pihak asuransi ternyata sudah verified menjamin pelayanan ini buruk respon cepat saat awal beli saja dikomplen sangat lama mengulur mau tanggung jawab jelas komplainan langsung dihari berikutny setelah paket dibuka seharusnya bisa tuker unit terus apa gunany ditulis di deskripsi garansi hari cukup terakhir disini thanks,0
ini alat kopi manual ribet banget pakenya sudah coba mengikuti tutorial tapi hasilnya tetap enggak enak kopi jadi encer banget enggak ada rasa bersihinnya juga susah sisa ampas dimana menyesal banget beli enggak rekomen deh buang duit saja kualitas bahan juga kayaknya ringkih mengecewakan,0
kecewa karena penjual tidak melakukan req yang saya meminta beli gendongan ini untuk kado bisa ucapannya makanya disini sudah difotokan kartunya sebelum dikirim ke teman janjinya mau ternyata sehingga menerima barangnya sampai bingung pengirimnya siapa setelah hari barang tiba wa dan dia menceritakan bahwa ada tulisan apapaun didalam paketnya jadi dari tolong ya kedepannya setiap permintaan itu kalau janji dilakukan ditepati memang awal akan,0
mac hancur padahal sudah ada bubbel karena kardus cuman menempel doang di jadi ketindih pecah,0
parah baru dipakai sekali sudah karatan ini alat panggang mana panasnya enggak merata lagi menyesal banget beli disini enggak rekomen sumpah zonk banget titik,0
top up uc pubg mobile disini lelet banget parah sudah bayar dari tadi sore tapi uc nya enggak masuk samsek ke id game gue sellernya dicat enggak balas kayak enggak niat jualan orang tipu deh menyesal banget beli disini buang duit sia enggak rekomen samsek deh pokoknya bikin emosi,0
alat manggangnya parah sih enggak panas sama sekali material murahan banget cepat banget penyok menyesal habis beli ini barang rugi deh,0
barang sesuai dengan gambar kualitas suara kurang baik selalu berdengung kecuali saat mic di off saran tolong pilihan jasa kurir ditambah jangan saja soalnya kemarin saya ambil sendiri gudang,0
saling bagnya tipis banget jahitannya enggak rapi resletingnya macet warnanya juga beda jauh sama foto menyesal banget beli disini enggak rekomen titik,0
hanya bisa di putar sebelah dan baut gampang kalah sama obeng,0
eyeshadow nya zonk pigmentasi ampas fallout parah banget dipakai jam sudah hilang warna enggak sesuai foto teksturnya juga chalky habis menyesal beli enggak rekomen benar buang duit deh titik,0
jumlahnya tidak sesuai dengan promonya setelah saya terima dibuka hanya yang seharusnya,0
token listrik error terus pulsa kesedot enggak jelas rugi banget aplikasi juga lemot menyesal beli enggak rekomen titik,0
saringan airnya zonk banget baru dipakai seminggu sudah mampet air jadi keruh lagi mana pasangnya ribet pula enggak rekomen deh menyesal beli disini titik,0
buku spiralnya ringkih banget kertasnya tipis kayak tisu tinta langsung tembus enggak worth itu sama sekali menyesal beli disini jilidnya juga sudah mau lepas benar zonk enggak rekomen titik,0
biarkan bintang yang berbicara,0
tidak sesuai pesanan barang yang kirim kurang penjual asal paking saja teliti,0
busa biasa di baliknya menyesal telah membelinya fotonya kurang lengkap,0
yang micro ini sering rusak coba di tingkatkn lagi kualitasnya,0
maaf ya kak kasih bintang soalnya bagian dalam tas sobek terus reseletingnya dol susah dibuka tutup lain kali tolong cek dulu,0
cat airnya zonk warna enggak nyatu kertas jadi jelek banget bubar jalan deh proyek lukis gue menyesal beli disini titik,0
kesesuaian dengan deskripsi kurang enggak pakai busa hanya kawat,0
aduh shampo scarlett ini bikin rambut lepek banget baunya juga nyegrak enggak tahan rambut malah jadi kering kerontang padahal sudah pakai sesuai aturan enggak rekomen deh menyesal banget beli ini titik,0
top up playstorenya parah kodenya invalid enggak bisa dipakai sama sekali sudah rugi waktu sama uang menyesal beli,0
teropong bintang ini benaran zonk habis deh lihat bintang enggak kelihatan jelas sama sekali cuma buram parah,0
antingnya kegedean banget berat pula mengira bakal elegan taunya norak habis enggak nyaman dipakai bikin telinga sakit menyesal banget beli mana pengirimannya lama lagi ampun deh,0
parah banget tas saling bag nya enggak sesuai deskripsi warna pudar bahan tipis banget kelihatan murahan taliny sudah mau putus padahal baru pakai bentar ziper nya juga sush dibukak kecewa banget enggak rekomen deh yang ini buang duit saja karena jelek,0
kecewa dengan pelayanan toko ini dan nyesal denga paket lama datang deh itu tidak sampai di tempat tujuan kalau boleh saya sarankan kepada pembeli lainnya jangan pesan lagi deh barang disini mereka bertanggung jawab,0
barang jelek banget layar sentuhnya sering enggak respon pas dilipet jadi tablet berat dan enggak guna dipakai laptop lemot ngehang mulu menyesal beli nih produk,0
aduh menyesal banget beli blender ini baru pakai bentar sudah kayak mau rusak bunyinya terus enggak kuat buat nge blend buah yang agak keras dikit saja masih ada potongan gede padahal cuma pisang kualitasnya parah banget sih ini enggak rekomen sama sekali buang duit doang,0
sumpah deh monopoly ini enggak seru sama sekali bikin pusing bosan parah mainnya juga lamaaa banget sampai ketiduran kualitas materialnya juga kayak murahan begitu enggak rekomen sama sekali buat yang mencari game fun buang duit,0
speakernya cempreng banget bass nya kayak kaleng rombeng enggak worth itu sama sekali menyesal beli disini batre juga boros amat parah deh pokoknya,0
sangat mengecewakan enggak bisa di cas powerbank dan kata nya garansi malah ongkos kirim kita suruh tanggung sendiri ya rugi parah lah ongkir dari batam itu kesitu belum lagi kenak pajak ditanya solusi lain respon,0
lip cream blp beauty warnanya si oke tapi kering banget di bibir enggak tahan lama terus teksturnya juga aneh patchy begitu jijik banget pas ngblend nya mana transferproof nya hoax lagi menyesal beli enggak rekomen,0
parah lptop ini ringkih banget keyboardnya juga enggak responsif batre boros amit menyesal banget beli ini bikin emosi jiwa,0
payungnya jelek banget enggak sesuai gambar baru dipakai sekali kena angin ringan langsung bengkok bahan tipis parah kayak gampang sobek enggak menahan ujan sama sekali menyesal beli deh buang duit enggak rekomen produk ini,0
kualitas tasnya jelek parah jahitannya enggak kuat sama sekali baru pakai seminggu sudah pada lepas semua enggak rekomen buat anak sekolah,0
kulkas pintu ini ampas banget baru seminggu pakai sudah enggak dingin duanya bwah sama atas sama saja kualitas murahan enggak sesuai harganya menyesal banget beli merk ini,0
banyak game yang rusak beberapa tidak bisa di simpan biarlah saya tidak akan protes apa pun tapi harap seller lebih cek dan ricek barang sebelum dikirim kalau sudah sampai seperti begini rugi konsumen bukan lagi pembeli jauh dari luar kota seperti,0
tidak berfungsi barang jelek tokonya juga tukang tipu beli kirim,0
heelnya bikin lecet parah baru dipakai sejam kaki sudah perih banget solnya keras enggak lentur menyesal beli disini mengira bagus taunya zonk,0
bootsnya keras banget solnya licin pula enggak nyaman dipakai bahannya bikin kaki lecet menyesal beli disini sumpah deh enggak rekomen titik,0
kecewa banget sama komiknya cetakan buram parah gambar enggak jelas cerita juga boring parah harga segini benaran enggak worth itu sama sekali menyesal sudah beli enggak rekomen deh mending cari yang lain,0
lama banget respons nya,0
foundation cushion zonk warnanya abu abu banget di muka gue padahal klaimnya natural enggak menutupi pori juga malah cakey transfer parah ke masker menyesal beli mana mahal pula ogah rekomen titik,0
hoodie nya tipis banget terus jaitan nya enggak rapi banyak benang bergelantungan warna nya juga beda jauh sama yang di foto kayak sudah luntur menyesal banget beli disini enggak rekomen bikin kecewa saja,0
kualitas kurang ada bagian agak retas,0
katanya dapat paket gb ternyata setelah di regiatrasi cuma mbak,0
alatnya zonk hasil cek gula darah mengaco banget beda jauh sama yang di lab mana batrenya boros baru dipakai bentar sudah lowbat enggak rekomen banget deh menyesal beli,0
aduh blender buah ini enggak bagus menyesal banget beli buahnya enggak mau halus bikin emosi jangan sampai kayak aku enggak rekomen,0
repon dan pengiriman lambat di luar estimasi,0
meminta yang bentuk donat yang datang ikan alhasil kucing tidak doyan mubazir deh terpakai,0
top up zonk kode enggak valid duit hilang cs lelet banget kapok penipu titik,0
barang prosuknya cacat atau memiliki retakan,0
casing ringkih banget kipasnya brisik meminta ampun airflow kayak kentut enggak rekomen blas menyesal puol beli ini mana mahal lagi tobat deh,0
kecewa banget laptop gaming ini performanya lemot enggak karuan panas parah baru pakai bentar menyesal beli produk ini,0
bikin malu talinya gampang putus bahannya juga kasar banget enggak nyaman dipakai renang warna aslinya butek jauh dari foto menyesal banget beli disini titik,0
keyboardnya zonk habis nada fals semua tombol mencelat bikin emosi jiwa enggak rekomen menyesal banget beli ini mending nabung buat merk lain saja titik,0
paket datang dengan kondisi dusnya sebagian rusak dan kotor kayak bekas jatuh dicek dalemnya lakban nya pun menyedihkan,0
produk tidak orisinal kau bekerja dengan pgp di hp saya lenovo jadi sales seller recommended,0
barang yang dikirim tidak sesuai pesanan salah warna harap bisa lebih teliti lagi dan merespon komplain dengan tanggap,0
baru hari barang sudah rusak padahal pemakaian normal saya kirim balik nya ke penjual katanya masuk garansi toko dan akan di service tapi bulan masih belum ada kejelasan juga jadi sementara kasih bintang dulu sampai terima kembali dengan keaadaan berfungsi,0
packing hancur sampai lebur rumah,0
ampun deh bajunya kain jelek banget tipis kayak kertas kasar bikin gatel kulit bayi jahitannya amburadul enggak rapi menyesal banget beli disini enggak rekomen sama sekali,0
gagal tidak bisa untuk potong bawang merah,0
pesanan saya tidak sampai ke rumah sesuai alamatnya,0
sangat kecewa produk yang dikirim tidak seperti di gambar malah warna putih benar,0
order batre sony vaio mbulet pelayanan aftersale buruk pakai tragedi salah barang juga yang dikirim,0
tipis banget dan transparan,0
jamnya parah banget baru dipakai sehari sudah mati enggak sesuai deskripsi kecewa berat sama produk ini buang duit saja beli beginian enggak rekomen sama sekali jelek banget,0
suck,0
terlalu basah bawangnta,0
maaf agan anti gores nya kok ada gelembung begitu saat di pakai jadi jelek kelihatan,0
sikat giginya keras banget gusi berdarah semua tiap sikat gigi bulunya kasar enggak nyaman di mulut bikin trauma sikat gigi jadinya enggak rekomen banget deh menyesal beli mending beli merk lain saja huhuhu,0
